,Date,State,Natural Gas Consumption (MMcf), Average Temperature,Anomaly
3255,2011-04,New Hampshire,594.386,42.4,0.0
3256,2011-05,New Hampshire,316.771,55.8,0.5
3257,2011-06,New Hampshire,240.773,62.1,-0.1
3258,2011-07,New Hampshire,159.71200000000005,69.1,0.2
3259,2011-08,New Hampshire,185.965,66.2,-0.2
3260,2011-09,New Hampshire,149.857,61.0,1.2
3261,2011-10,New Hampshire,267.497,48.2,0.0
3262,2011-11,New Hampshire,559.655,40.2,5.0
3263,2011-12,New Hampshire,898.9069999999998,29.4,3.3
3264,2012-01,New Hampshire,1230.563,22.7,2.5
3265,2012-02,New Hampshire,995.25,26.9,4.8
3266,2012-03,New Hampshire,765.393,38.9,8.9
3267,2012-04,New Hampshire,463.128,44.2,1.8
3268,2012-05,New Hampshire,286.863,57.0,1.7
3269,2012-06,New Hampshire,184.919,62.1,-0.1
3270,2012-07,New Hampshire,146.06,68.9,0.0
3271,2012-08,New Hampshire,143.85399999999996,68.2,1.8
3272,2012-09,New Hampshire,127.919,57.5,-2.3
3273,2012-10,New Hampshire,282.326,49.7,1.5
3274,2012-11,New Hampshire,749.551,34.3,-0.9
3275,2012-12,New Hampshire,1046.106,28.7,2.6
3276,2013-01,New Hampshire,1146.025,20.2,0.0
3277,2013-02,New Hampshire,1201.248,23.1,1.0
3278,2013-03,New Hampshire,1023.966,30.8,0.8
3279,2013-04,New Hampshire,756.659,42.0,-0.4
3280,2013-05,New Hampshire,388.578,54.9,-0.4
3281,2013-06,New Hampshire,225.675,63.2,1.0
3282,2013-07,New Hampshire,135.875,70.6,1.7
3283,2013-08,New Hampshire,154.787,64.8,-1.6
3284,2013-09,New Hampshire,183.797,57.4,-2.4
3285,2013-10,New Hampshire,208.134,48.0,-0.2
3286,2013-11,New Hampshire,506.952,33.2,-2.0
3287,2013-12,New Hampshire,1252.933,22.2,-3.9
3288,2014-01,New Hampshire,1475.7720000000004,16.5,-3.7
3289,2014-02,New Hampshire,1210.096,18.1,-4.0
3290,2014-03,New Hampshire,1206.52,21.6,-8.4
3291,2014-04,New Hampshire,534.821,41.6,-0.8
3292,2014-05,New Hampshire,453.818,54.0,-1.3
3293,2014-06,New Hampshire,217.355,62.8,0.6
3294,2014-07,New Hampshire,141.769,67.9,-1.0
3295,2014-08,New Hampshire,138.06799999999998,64.0,-2.4
3296,2014-09,New Hampshire,172.192,57.8,-2.0
3297,2014-10,New Hampshire,337.77,49.8,1.6
3298,2014-11,New Hampshire,795.132,33.8,-1.4
3299,2014-12,New Hampshire,1071.946,28.7,2.6
3300,2015-01,New Hampshire,1691.414,14.6,-5.6
3301,2015-02,New Hampshire,1664.704,8.1,-14.0
3302,2015-03,New Hampshire,1196.725,23.8,-6.2
3303,2015-04,New Hampshire,596.116,40.6,-1.8
3304,2015-05,New Hampshire,243.817,58.9,3.6
3305,2015-06,New Hampshire,185.576,60.2,-2.0
3306,2015-07,New Hampshire,150.781,66.9,-2.0
3307,2015-08,New Hampshire,145.535,67.6,1.2
3308,2015-09,New Hampshire,152.751,62.7,2.9
3309,2015-10,New Hampshire,250.882,45.2,-3.0
3310,2015-11,New Hampshire,680.13,39.6,4.4
3311,2015-12,New Hampshire,884.012,35.2,9.1
3312,2016-01,New Hampshire,1293.056,22.9,2.7
3313,2016-02,New Hampshire,1101.042,25.6,3.5
3314,2016-03,New Hampshire,805.563,35.2,5.2
3315,2016-04,New Hampshire,606.439,40.2,-2.2
3316,2016-05,New Hampshire,294.039,54.8,-0.5
3317,2016-06,New Hampshire,167.832,62.6,0.4
3318,2016-07,New Hampshire,130.245,68.5,-0.4
3319,2016-08,New Hampshire,129.139,68.2,1.8
3320,2016-09,New Hampshire,153.351,60.5,0.7
3321,2016-10,New Hampshire,231.233,48.0,-0.2
3322,2016-11,New Hampshire,700.559,37.9,2.7
3323,2016-12,New Hampshire,1248.782,24.4,-1.7
3324,2017-01,New Hampshire,1235.177,25.7,5.5
3325,2017-02,New Hampshire,999.015,26.7,4.6
3326,2017-03,New Hampshire,1184.133,25.3,-4.7
3327,2017-04,New Hampshire,477.631,45.8,3.4
3328,2017-05,New Hampshire,337.89,52.2,-3.1
3329,2017-06,New Hampshire,175.832,62.6,0.4
3330,2017-07,New Hampshire,137.14700000000002,66.5,-2.4
3331,2017-08,New Hampshire,157.696,64.1,-2.3
3332,2017-09,New Hampshire,154.733,62.2,2.4
3333,2017-10,New Hampshire,256.795,53.9,5.7
3334,2017-11,New Hampshire,787.1519999999998,34.6,-0.6
3335,2017-12,New Hampshire,1428.254,19.6,-6.5
3336,2018-01,New Hampshire,1635.612,18.3,-1.9
3337,2018-02,New Hampshire,1048.311,27.0,4.9
3338,2018-03,New Hampshire,1144.109,30.3,0.3
3339,2018-04,New Hampshire,767.88,38.0,-4.4
3340,2018-05,New Hampshire,238.678,57.3,2.0
3341,2018-06,New Hampshire,180.667,61.4,-0.8
3342,2018-07,New Hampshire,143.156,69.9,1.0
3343,2018-08,New Hampshire,156.221,69.2,2.8
3344,2018-09,New Hampshire,179.06,61.1,1.3
3345,2018-10,New Hampshire,269.71,45.0,-3.2
3346,2018-11,New Hampshire,1049.835,31.2,-4.0
3347,2018-12,New Hampshire,1320.874,24.7,-1.4
3348,2019-01,New Hampshire,1638.566,18.0,-2.2
3349,2019-02,New Hampshire,1338.161,21.0,-1.1
3350,2019-03,New Hampshire,1129.505,27.4,-2.6
3351,2019-04,New Hampshire,609.8,42.4,0.0
3352,2019-05,New Hampshire,375.479,51.3,-4.0
3353,2019-06,New Hampshire,181.851,61.6,-0.6
3354,2019-07,New Hampshire,149.643,70.0,1.1
3355,2019-08,New Hampshire,149.984,65.7,-0.7
3356,2019-09,New Hampshire,187.218,57.5,-2.3
3357,2019-10,New Hampshire,252.572,47.9,-0.3
3358,2019-11,New Hampshire,625.654,31.5,-3.7
3359,2019-12,New Hampshire,1395.981,24.7,-1.4
3360,2010-01,New Jersey,43536.264,31.2,-0.4
3361,2010-02,New Jersey,37452.719,31.1,-2.9
3362,2010-03,New Jersey,22975.162,46.2,5.1
3363,2010-04,New Jersey,11016.998,55.5,3.0
3364,2010-05,New Jersey,8093.291,64.0,1.0
3365,2010-06,New Jersey,5261.544,73.9,2.9
3366,2010-07,New Jersey,4509.838,78.3,1.4
3367,2010-08,New Jersey,4790.487,74.9,1.0
3368,2010-09,New Jersey,4639.127,69.2,0.8
3369,2010-10,New Jersey,9362.513,56.0,-0.9
3370,2010-11,New Jersey,23527.628,45.0,0.5
3371,2010-12,New Jersey,43975.193,30.8,-7.0
3372,2011-01,New Jersey,48880.561,27.2,-4.4
3373,2011-02,New Jersey,35372.49,34.4,0.4
3374,2011-03,New Jersey,30676.408,41.2,0.1
3375,2011-04,New Jersey,15648.656,53.9,1.4
3376,2011-05,New Jersey,7830.557,63.7,0.7
3377,2011-06,New Jersey,6111.019,71.9,0.9
3378,2011-07,New Jersey,5540.361999999999,78.4,1.5
3379,2011-08,New Jersey,4668.222,73.5,-0.4
3380,2011-09,New Jersey,4920.044,68.9,0.5
3381,2011-10,New Jersey,8784.865,55.8,-1.1
3382,2011-11,New Jersey,17568.911,48.9,4.4
3383,2011-12,New Jersey,27628.297,40.5,2.7
3384,2012-01,New Jersey,38526.773,35.6,4.0
3385,2012-02,New Jersey,30221.489,38.9,4.9
3386,2012-03,New Jersey,21636.903,49.8,8.7
3387,2012-04,New Jersey,15121.401000000002,52.6,0.1
3388,2012-05,New Jersey,8417.206,65.1,2.1
3389,2012-06,New Jersey,5629.773,70.0,-1.0
3390,2012-07,New Jersey,4835.945,77.8,0.9
3391,2012-08,New Jersey,4821.822,74.7,0.8
3392,2012-09,New Jersey,4999.798,67.0,-1.4
3393,2012-10,New Jersey,8095.116,56.8,-0.1
3394,2012-11,New Jersey,20128.594,41.5,-3.0
3395,2012-12,New Jersey,28935.735,40.6,2.8
3396,2013-01,New Jersey,39911.635,33.9,2.3
3397,2013-02,New Jersey,37406.831,32.8,-1.2
3398,2013-03,New Jersey,34257.044,38.6,-2.5
3399,2013-04,New Jersey,20024.762,51.5,-1.0
3400,2013-05,New Jersey,8897.878,60.9,-2.1
3401,2013-06,New Jersey,6307.478,71.2,0.2
3402,2013-07,New Jersey,5087.798,77.8,0.9
3403,2013-08,New Jersey,4659.86,71.4,-2.5
3404,2013-09,New Jersey,5035.182,64.4,-4.0
3405,2013-10,New Jersey,8021.441,57.1,0.2
3406,2013-11,New Jersey,23199.498,42.9,-1.6
3407,2013-12,New Jersey,33385.632000000005,36.0,-1.8
3408,2014-01,New Jersey,50137.686,26.0,-5.6
3409,2014-02,New Jersey,44066.585,29.5,-4.5
3410,2014-03,New Jersey,38911.052,35.4,-5.7
3411,2014-04,New Jersey,18446.473,50.3,-2.2
3412,2014-05,New Jersey,9580.678,62.0,-1.0
3413,2014-06,New Jersey,6078.649,70.6,-0.4
3414,2014-07,New Jersey,5387.559,74.1,-2.8
3415,2014-08,New Jersey,4864.587,70.8,-3.1
3416,2014-09,New Jersey,5091.383,66.9,-1.5
3417,2014-10,New Jersey,8302.546999999999,57.0,0.1
3418,2014-11,New Jersey,24416.987,42.0,-2.5
3419,2014-12,New Jersey,32457.753,38.7,0.9
3420,2015-01,New Jersey,47058.816,27.9,-3.7
3421,2015-02,New Jersey,50549.914,22.3,-11.7
3422,2015-03,New Jersey,41241.358,35.9,-5.2
3423,2015-04,New Jersey,21272.506,51.5,-1.0
3424,2015-05,New Jersey,8995.31,66.1,3.1
3425,2015-06,New Jersey,6160.210999999998,70.3,-0.7
3426,2015-07,New Jersey,5480.774,75.2,-1.7
3427,2015-08,New Jersey,4588.549,74.3,0.4
3428,2015-09,New Jersey,4506.813,70.7,2.3
3429,2015-10,New Jersey,8928.235,54.5,-2.4
3430,2015-11,New Jersey,16145.444,49.7,5.2
3431,2015-12,New Jersey,22176.137,48.0,10.2
3432,2016-01,New Jersey,42723.502,31.4,-0.2
3433,2016-02,New Jersey,34982.513,36.0,2.0
3434,2016-03,New Jersey,23954.046,47.0,5.9
3435,2016-04,New Jersey,17908.379,50.7,-1.8
3436,2016-05,New Jersey,10808.969,60.2,-2.8
3437,2016-06,New Jersey,6416.44,70.6,-0.4
3438,2016-07,New Jersey,5739.460999999998,77.2,0.3
3439,2016-08,New Jersey,4312.581,76.9,3.0
3440,2016-09,New Jersey,4706.347,69.7,1.3
3441,2016-10,New Jersey,8782.190999999999,56.7,-0.2
3442,2016-11,New Jersey,18708.66,46.7,2.2
3443,2016-12,New Jersey,36466.925,36.3,-1.5
3444,2017-01,New Jersey,39765.835,36.2,4.6
3445,2017-02,New Jersey,30428.691000000006,40.4,6.4
3446,2017-03,New Jersey,34081.602,38.9,-2.2
3447,2017-04,New Jersey,14797.611,55.9,3.4
3448,2017-05,New Jersey,9355.524,60.0,-3.0
3449,2017-06,New Jersey,6185.276999999999,70.4,-0.6
3450,2017-07,New Jersey,4857.191,75.5,-1.4
3451,2017-08,New Jersey,4275.999,71.6,-2.3
3452,2017-09,New Jersey,4337.833,68.2,-0.2
3453,2017-10,New Jersey,8807.097,60.4,3.5
3454,2017-11,New Jersey,21618.602000000006,44.4,-0.1
3455,2017-12,New Jersey,43096.923,33.2,-4.6
3456,2018-01,New Jersey,51148.129,29.2,-2.4
3457,2018-02,New Jersey,31552.961,39.4,5.4
3458,2018-03,New Jersey,38285.774,38.3,-2.8
3459,2018-04,New Jersey,23748.435,48.0,-4.5
3460,2018-05,New Jersey,7903.513000000001,65.2,2.2
3461,2018-06,New Jersey,6133.729,70.1,-0.9
3462,2018-07,New Jersey,4943.698,76.2,-0.7
3463,2018-08,New Jersey,4473.072,76.8,2.9
3464,2018-09,New Jersey,4871.512,70.2,1.8
3465,2018-10,New Jersey,11138.237,56.4,-0.5
3466,2018-11,New Jersey,26587.058,42.5,-2.0
3467,2018-12,New Jersey,36798.858,37.8,0.0
3468,2019-01,New Jersey,44554.876,31.6,0.0
3469,2019-02,New Jersey,38557.347,34.7,0.7
3470,2019-03,New Jersey,34457.092000000004,39.4,-1.7
3471,2019-04,New Jersey,14837.962,54.8,2.3
3472,2019-05,New Jersey,9825.096,62.8,-0.2
3473,2019-06,New Jersey,6643.97,70.6,-0.4
3474,2019-07,New Jersey,4899.737,78.0,1.1
3475,2019-08,New Jersey,4207.142,74.5,0.6
3476,2019-09,New Jersey,5000.399,69.0,0.6
3477,2019-10,New Jersey,8747.043,58.2,1.3
3478,2019-11,New Jersey,28230.328,41.3,-3.2
3479,2019-12,New Jersey,39094.047,36.4,-1.4
3480,2010-01,New Mexico,6701.55,33.6,-2.0
3481,2010-02,New Mexico,6296.852,35.1,-4.3
3482,2010-03,New Mexico,5031.753,43.1,-4.2
3483,2010-04,New Mexico,3400.031,52.7,-1.0
3484,2010-05,New Mexico,1817.709,59.9,-0.7
3485,2010-06,New Mexico,1081.124,72.6,-0.2
3486,2010-07,New Mexico,836.7610000000002,73.4,-1.3
3487,2010-08,New Mexico,816.6080000000002,72.3,-0.5
3488,2010-09,New Mexico,827.928,68.3,1.2
3489,2010-10,New Mexico,1051.986,56.7,0.9
3490,2010-11,New Mexico,2355.482,42.0,-2.2
3491,2010-12,New Mexico,5035.357,40.4,3.9
3492,2011-01,New Mexico,6500.84,33.8,-1.8
3493,2011-02,New Mexico,6593.838000000002,35.0,-4.4
3494,2011-03,New Mexico,4216.945,49.2,1.9
3495,2011-04,New Mexico,2304.79,55.6,1.9
3496,2011-05,New Mexico,1640.839,59.6,-1.0
3497,2011-06,New Mexico,1144.138,73.1,0.3
3498,2011-07,New Mexico,878.318,76.6,1.9
3499,2011-08,New Mexico,783.572,76.0,3.2
3500,2011-09,New Mexico,856.565,66.3,-0.8
3501,2011-10,New Mexico,1186.977,55.3,-0.5
3502,2011-11,New Mexico,2691.582000000001,43.5,-0.7
3503,2011-12,New Mexico,5500.785,31.4,-5.1
3504,2012-01,New Mexico,6454.886,38.6,3.0
3505,2012-02,New Mexico,5359.894,38.2,-1.2
3506,2012-03,New Mexico,3667.198,47.8,0.5
3507,2012-04,New Mexico,1774.6270000000004,56.6,2.9
3508,2012-05,New Mexico,1167.9160000000004,63.4,2.8
3509,2012-06,New Mexico,973.996,74.2,1.4
3510,2012-07,New Mexico,876.128,74.4,-0.3
3511,2012-08,New Mexico,899.3330000000002,73.9,1.1
3512,2012-09,New Mexico,949.666,66.2,-0.9
3513,2012-10,New Mexico,1368.156,56.1,0.3
3514,2012-11,New Mexico,3192.61,46.6,2.4
3515,2012-12,New Mexico,5830.917,36.0,-0.5
3516,2013-01,New Mexico,7652.464,32.0,-3.6
3517,2013-02,New Mexico,5625.4540000000015,36.1,-3.3
3518,2013-03,New Mexico,3550.009,46.6,-0.7
3519,2013-04,New Mexico,2146.242,52.6,-1.1
3520,2013-05,New Mexico,1459.93,61.6,1.0
3521,2013-06,New Mexico,953.902,74.1,1.3
3522,2013-07,New Mexico,798.173,73.0,-1.7
3523,2013-08,New Mexico,934.941,72.3,-0.5
3524,2013-09,New Mexico,974.998,66.0,-1.1
3525,2013-10,New Mexico,1796.681,52.6,-3.2
3526,2013-11,New Mexico,3667.118,42.7,-1.5
3527,2013-12,New Mexico,6463.899,34.5,-2.0
3528,2014-01,New Mexico,6317.025,36.4,0.8
3529,2014-02,New Mexico,4763.504,41.9,2.5
3530,2014-03,New Mexico,3519.416,46.0,-1.3
3531,2014-04,New Mexico,2292.266,52.3,-1.4
3532,2014-05,New Mexico,1507.328,60.1,-0.5
3533,2014-06,New Mexico,1042.698,72.4,-0.4
3534,2014-07,New Mexico,935.631,74.2,-0.5
3535,2014-08,New Mexico,908.038,70.5,-2.3
3536,2014-09,New Mexico,835.1610000000002,66.5,-0.6
3537,2014-10,New Mexico,1275.448,57.4,1.6
3538,2014-11,New Mexico,3444.896,42.4,-1.8
3539,2014-12,New Mexico,5533.0819999999985,37.6,1.1
3540,2015-01,New Mexico,6248.710999999998,35.6,0.0
3541,2015-02,New Mexico,5013.964,41.4,2.0
3542,2015-03,New Mexico,3422.426,47.6,0.3
3543,2015-04,New Mexico,1919.207,52.5,-1.2
3544,2015-05,New Mexico,1572.294,58.3,-2.3
3545,2015-06,New Mexico,1261.998,71.6,-1.2
3546,2015-07,New Mexico,808.403,73.1,-1.6
3547,2015-08,New Mexico,839.8969999999998,73.4,0.6
3548,2015-09,New Mexico,829.429,69.0,1.9
3549,2015-10,New Mexico,1247.292,57.5,1.7
3550,2015-11,New Mexico,3759.288,43.4,-0.8
3551,2015-12,New Mexico,6206.977,35.9,-0.6
3552,2016-01,New Mexico,6739.839,34.3,-1.3
3553,2016-02,New Mexico,4965.616,42.0,2.6
3554,2016-03,New Mexico,3341.431,48.3,1.0
3555,2016-04,New Mexico,2178.269,52.3,-1.4
3556,2016-05,New Mexico,1545.507,59.4,-1.2
3557,2016-06,New Mexico,1085.126,73.0,0.2
3558,2016-07,New Mexico,839.132,76.9,2.2
3559,2016-08,New Mexico,774.592,70.1,-2.7
3560,2016-09,New Mexico,932.537,65.9,-1.2
3561,2016-10,New Mexico,1213.974,59.6,3.8
3562,2016-11,New Mexico,3067.837,46.7,2.5
3563,2016-12,New Mexico,5892.863,37.8,1.3
3564,2017-01,New Mexico,6024.185,37.2,1.6
3565,2017-02,New Mexico,4195.934,44.5,5.1
3566,2017-03,New Mexico,2973.438,51.2,3.9
3567,2017-04,New Mexico,2084.89,53.7,0.0
3568,2017-05,New Mexico,1408.7179999999996,60.1,-0.5
3569,2017-06,New Mexico,950.676,72.8,0.0
3570,2017-07,New Mexico,839.033,74.6,-0.1
3571,2017-08,New Mexico,817.753,70.8,-2.0
3572,2017-09,New Mexico,865.814,66.4,-0.7
3573,2017-10,New Mexico,1516.744,56.4,0.6
3574,2017-11,New Mexico,2871.176,50.2,6.0
3575,2017-12,New Mexico,5444.535,38.7,2.2
3576,2018-01,New Mexico,6204.67,37.0,1.4
3577,2018-02,New Mexico,4602.696,41.3,1.9
3578,2018-03,New Mexico,4388.952,47.2,-0.1
3579,2018-04,New Mexico,2020.172,55.1,1.4
3580,2018-05,New Mexico,1116.845,65.5,4.9
3581,2018-06,New Mexico,797.553,74.3,1.5
3582,2018-07,New Mexico,787.549,75.1,0.4
3583,2018-08,New Mexico,847.39,73.0,0.2
3584,2018-09,New Mexico,808.0419999999998,66.9,-0.2
3585,2018-10,New Mexico,1749.496,53.9,-1.9
3586,2018-11,New Mexico,4857.241,41.2,-3.0
3587,2018-12,New Mexico,6257.179,35.6,-0.9
3588,2019-01,New Mexico,8222.419,35.6,0.0
3589,2019-02,New Mexico,6616.014,38.1,-1.3
3590,2019-03,New Mexico,4615.491,45.6,-1.7
3591,2019-04,New Mexico,2631.61,53.9,0.2
3592,2019-05,New Mexico,1786.333,58.1,-2.5
3593,2019-06,New Mexico,1107.847,69.4,-3.4
3594,2019-07,New Mexico,1005.068,75.5,0.8
3595,2019-08,New Mexico,1062.123,75.3,2.5
3596,2019-09,New Mexico,969.898,69.0,1.9
3597,2019-10,New Mexico,2111.812,52.2,-3.6
3598,2019-11,New Mexico,5034.335999999998,43.5,-0.7
3599,2019-12,New Mexico,7221.547,37.2,0.7
3600,2010-01,New York,71231.88799999999,21.8,-0.2
3601,2010-02,New York,64645.179,24.1,0.3
3602,2010-03,New York,47703.06200000001,38.2,6.5
3603,2010-04,New York,26907.179,49.2,5.1
3604,2010-05,New York,17562.876,58.6,1.0
3605,2010-06,New York,10723.369,65.1,1.0
3606,2010-07,New York,8767.131,71.4,1.2
3607,2010-08,New York,8236.47,68.2,0.6
3608,2010-09,New York,9952.283,60.9,-0.7
3609,2010-10,New York,17571.119,48.5,-1.7
3610,2010-11,New York,37151.515,37.9,0.7
3611,2010-12,New York,70039.045,23.1,-5.6
3612,2011-01,New York,77802.494,18.6,-3.4
3613,2011-02,New York,65821.069,21.8,-2.0
3614,2011-03,New York,56515.804,30.9,-0.8
3615,2011-04,New York,34242.943,45.0,0.9
3616,2011-05,New York,16759.686999999998,58.0,0.4
3617,2011-06,New York,11118.423,65.1,1.0
3618,2011-07,New York,8974.904,71.4,1.2
3619,2011-08,New York,9712.489,67.6,0.0
3620,2011-09,New York,9447.215,62.6,1.0
3621,2011-10,New York,19249.661,49.6,-0.6
3622,2011-11,New York,32448.488,43.1,5.9
3623,2011-12,New York,51732.252,31.8,3.1
3624,2012-01,New York,65236.474,26.0,4.0
3625,2012-02,New York,57565.82,29.9,6.1
3626,2012-03,New York,37977.517,43.3,11.6
3627,2012-04,New York,26543.816000000006,43.9,-0.2
3628,2012-05,New York,15280.14,60.5,2.9
3629,2012-06,New York,10721.569,64.6,0.5
3630,2012-07,New York,9078.663,71.4,1.2
3631,2012-08,New York,8776.161,68.4,0.8
3632,2012-09,New York,9970.734,59.9,-1.7
3633,2012-10,New York,17856.174,50.9,0.7
3634,2012-11,New York,43466.525,35.7,-1.5
3635,2012-12,New York,55235.81,31.6,2.9
3636,2013-01,New York,68907.572,24.3,2.3
3637,2013-02,New York,65792.205,23.3,-0.5
3638,2013-03,New York,60056.685,30.6,-1.1
3639,2013-04,New York,33231.859,43.4,-0.7
3640,2013-05,New York,17596.203999999998,57.2,-0.4
3641,2013-06,New York,11133.669,64.0,-0.1
3642,2013-07,New York,9458.702,71.2,1.0
3643,2013-08,New York,9185.369,65.8,-1.8
3644,2013-09,New York,11223.276000000002,58.3,-3.3
3645,2013-10,New York,16594.14,50.8,0.6
3646,2013-11,New York,44458.883,34.4,-2.8
3647,2013-12,New York,68717.957,25.4,-3.3
3648,2014-01,New York,79951.96,16.9,-5.1
3649,2014-02,New York,74901.454,18.8,-5.0
3650,2014-03,New York,70835.981,23.6,-8.1
3651,2014-04,New York,38642.968,43.5,-0.6
3652,2014-05,New York,26164.774,56.7,-0.9
3653,2014-06,New York,12363.305,65.0,0.9
3654,2014-07,New York,10685.694,67.4,-2.8
3655,2014-08,New York,9683.031,65.3,-2.3
3656,2014-09,New York,11117.063,60.1,-1.5
3657,2014-10,New York,16260.323,51.3,1.1
3658,2014-11,New York,45075.07,35.3,-1.9
3659,2014-12,New York,62631.539,30.2,1.5
3660,2015-01,New York,89006.302,16.2,-5.8
3661,2015-02,New York,91107.489,9.2,-14.6
3662,2015-03,New York,74730.77900000001,25.5,-6.2
3663,2015-04,New York,36470.383,43.3,-0.8
3664,2015-05,New York,18250.799,61.0,3.4
3665,2015-06,New York,13068.507,63.0,-1.1
3666,2015-07,New York,10329.958,68.1,-2.1
3667,2015-08,New York,10144.285,67.5,-0.1
3668,2015-09,New York,10201.546,65.0,3.4
3669,2015-10,New York,20674.284,47.4,-2.8
3670,2015-11,New York,33879.881,42.8,5.6
3671,2015-12,New York,44301.531,39.3,10.6
3672,2016-01,New York,74579.26400000001,23.7,1.7
3673,2016-02,New York,66686.387,26.7,2.9
3674,2016-03,New York,47537.26,37.7,6.0
3675,2016-04,New York,36909.77,41.3,-2.8
3676,2016-05,New York,22097.37,55.7,-1.9
3677,2016-06,New York,12798.883999999998,64.1,0.0
3678,2016-07,New York,10775.358,70.4,0.2
3679,2016-08,New York,9266.784,70.9,3.3
3680,2016-09,New York,9380.172,62.9,1.3
3681,2016-10,New York,18300.596,50.5,0.3
3682,2016-11,New York,37990.857,40.2,3.0
3683,2016-12,New York,66144.148,27.6,-1.1
3684,2017-01,New York,72971.455,27.9,5.9
3685,2017-02,New York,60363.769,30.6,6.8
3686,2017-03,New York,68073.149,28.2,-3.5
3687,2017-04,New York,30909.97,48.8,4.7
3688,2017-05,New York,20618.762,54.0,-3.6
3689,2017-06,New York,13858.271,63.9,-0.2
3690,2017-07,New York,10731.898,68.1,-2.1
3691,2017-08,New York,10217.15,65.6,-2.0
3692,2017-09,New York,10956.004,62.3,0.7
3693,2017-10,New York,15457.186000000003,54.8,4.6
3694,2017-11,New York,42671.434,36.2,-1.0
3695,2017-12,New York,75737.175,22.6,-6.1
3696,2018-01,New York,91695.116,19.1,-2.9
3697,2018-02,New York,64908.41,29.4,5.6
3698,2018-03,New York,68622.047,29.9,-1.8
3699,2018-04,New York,48644.155,37.8,-6.3
3700,2018-05,New York,19183.729,60.0,2.4
3701,2018-06,New York,12523.313,63.4,-0.7
3702,2018-07,New York,11061.62,71.2,1.0
3703,2018-08,New York,9912.083,70.4,2.8
3704,2018-09,New York,10717.919,63.6,2.0
3705,2018-10,New York,23307.314,47.7,-2.5
3706,2018-11,New York,55995.799000000006,33.3,-3.9
3707,2018-12,New York,69121.22099999999,28.5,-0.2
3708,2019-01,New York,88836.66699999999,19.4,-2.6
3709,2019-02,New York,73688.539,24.2,0.4
3710,2019-03,New York,70166.601,29.5,-2.2
3711,2019-04,New York,34354.812999999995,44.5,0.4
3712,2019-05,New York,22276.689,54.2,-3.4
3713,2019-06,New York,12464.567,62.9,-1.2
3714,2019-07,New York,10210.764,71.0,0.8
3715,2019-08,New York,9734.863,66.6,-1.0
3716,2019-09,New York,10274.938,60.3,-1.3
3717,2019-10,New York,17556.941000000006,50.2,0.0
3718,2019-11,New York,52628.732,32.8,-4.4
3719,2019-12,New York,71422.454,27.3,-1.4
3720,2010-01,North Carolina,17239.093999999994,36.6,-3.7
3721,2010-02,North Carolina,14707.783,36.9,-7.3
3722,2010-03,North Carolina,7594.953,49.5,-0.5
3723,2010-04,North Carolina,1937.137,61.3,1.3
3724,2010-05,North Carolina,1252.486,69.5,0.9
3725,2010-06,North Carolina,941.737,78.8,3.3
3726,2010-07,North Carolina,883.363,79.4,0.8
3727,2010-08,North Carolina,903.659,78.6,2.0
3728,2010-09,North Carolina,1010.703,73.1,0.9
3729,2010-10,North Carolina,1872.944,60.9,-0.5
3730,2010-11,North Carolina,7009.953,50.0,0.5
3731,2010-12,North Carolina,19166.381,33.6,-11.5
3732,2011-01,North Carolina,17009.368000000002,36.2,-4.1
3733,2011-02,North Carolina,9733.61,45.7,1.5
3734,2011-03,North Carolina,7398.825,50.6,0.6
3735,2011-04,North Carolina,2890.145,61.4,1.4
3736,2011-05,North Carolina,1347.733,67.6,-1.0
3737,2011-06,North Carolina,962.092,77.0,1.5
3738,2011-07,North Carolina,888.665,80.0,1.4
3739,2011-08,North Carolina,1065.513,77.7,1.1
3740,2011-09,North Carolina,1048.369,71.0,-1.2
3741,2011-10,North Carolina,2811.699,58.2,-3.2
3742,2011-11,North Carolina,6982.101,52.4,2.9
3743,2011-12,North Carolina,9505.984,46.9,1.8
3744,2012-01,North Carolina,13091.402,43.9,3.6
3745,2012-02,North Carolina,10104.978,45.8,1.6
3746,2012-03,North Carolina,4112.54,58.7,8.7
3747,2012-04,North Carolina,2348.986,59.2,-0.8
3748,2012-05,North Carolina,1451.582,69.6,1.0
3749,2012-06,North Carolina,1134.953,72.3,-3.2
3750,2012-07,North Carolina,901.48,80.3,1.7
3751,2012-08,North Carolina,1134.61,75.6,-1.0
3752,2012-09,North Carolina,1014.968,69.8,-2.4
3753,2012-10,North Carolina,2706.481,59.5,-1.9
3754,2012-11,North Carolina,9188.632,46.3,-3.2
3755,2012-12,North Carolina,9320.648,47.6,2.5
3756,2013-01,North Carolina,12218.377,44.1,3.8
3757,2013-02,North Carolina,12114.363,41.8,-2.4
3758,2013-03,North Carolina,11612.473999999998,44.0,-6.0
3759,2013-04,North Carolina,3617.24,58.7,-1.3
3760,2013-05,North Carolina,1823.188,65.1,-3.5
3761,2013-06,North Carolina,942.136,74.3,-1.2
3762,2013-07,North Carolina,1119.317,77.0,-1.6
3763,2013-08,North Carolina,1010.905,74.4,-2.2
3764,2013-09,North Carolina,1144.528,69.4,-2.8
3765,2013-10,North Carolina,2345.194,60.7,-0.7
3766,2013-11,North Carolina,9513.662,47.8,-1.7
3767,2013-12,North Carolina,12192.154,45.4,0.3
3768,2014-01,North Carolina,19025.636,35.3,-5.0
